class,source,tile_id,polygon_id,n_px,confidence_weight,degenerate,own_angle_deg,nearest_other_class,nearest_other_angle_deg,margin_deg,suspect
lcp,hand,t0508,28,60,1.0,False,1.134803737206574,plagioclase,1.2318041127501742,0.09700037554360019,False
lcp,hand,t0599,228,204,1.0,False,1.1839456886338637,plagioclase,1.2813874932684357,0.09744180463457197,False
hcp,hand,t0433,110,206,1.0,False,2.963327882027724,olivine,3.0610338640718413,0.09770598204411751,False
olivine,hand,t0435,105,298,1.0,False,1.3075778398825189,hcp,1.4067409948676053,0.09916315498508643,False
plagioclase,hand,t0525,925,18,1.0,False,0.9005631614357805,olivine,0.9998952772173072,0.09933211578152668,False
olivine,reassigned,t1250,582087797,99,0.5,False,5.833411576147824,hcp,5.932974099180883,0.09956252303305924,False
hcp,hand,t0433,175,101,1.0,False,1.7193911471245351,lcp,1.8191617150999437,0.09977056797540862,False
hcp,hand,t0433,373,50,1.0,False,1.1292252639867095,olivine,1.2295452249766257,0.10031996098991613,False
plagioclase,hand,t0507,30,24,1.0,False,1.8382535613008784,olivine,1.9418478845498677,0.10359432324898932,False
hcp,hand,t0507,20,52,1.0,False,0.7821985779976112,olivine,0.8859942162829606,0.10379563828534943,False
olivine,hand,t0433,209,12,1.0,False,0.5953055009499655,hcp,0.7004873712565679,0.10518187030660242,False
olivine,hand,t0432,7,112,1.0,False,0.7976271512485524,hcp,0.9117489645993702,0.11412181335081772,False
olivine,hand,t0237,27,78,1.0,False,2.222398235095891,plagioclase,2.336562511869053,0.11416427677316232,False
olivine,hand,t0435,431,183,1.0,False,0.749109398202706,hcp,0.8648857820501301,0.11577638384742417,False
olivine,hand,t0436,113,178,1.0,False,0.7487041611419712,hcp,0.8660013418218675,0.11729718067989625,False
hcp,hand,t0240,59,133,1.0,False,0.7829103958977544,plagioclase,0.9025279339628509,0.11961753806509656,False
plagioclase,hand,t0603,865,63,1.0,False,1.3297619659934452,olivine,1.450903266612943,0.1211413006194979,False
plagioclase,hand,t0597,913,155,1.0,False,1.3832103292549458,lcp,1.5053065585164054,0.12209622926145958,False
hcp,hand,t0364,207,36,1.0,False,1.8168827283576376,lcp,1.9394875110157277,0.12260478265809005,False
plagioclase,hand,t0294,12,383,1.0,False,1.0980599137165827,olivine,1.2211725402957707,0.12311262657918798,False
hcp,hand,t0359,14,649,1.0,False,1.6089680055007496,lcp,1.7323698268246785,0.12340182132392896,False
lcp,hand,t0364,269,123,1.0,False,1.0641970374850507,plagioclase,1.1892816805280122,0.12508464304296152,False
hcp,hand,t0528,3,198,1.0,False,0.6846924181360708,plagioclase,0.8099581923706589,0.12526577423458807,False
plagioclase,hand,t0599,1014,1,1.0,True,1.6378118903935364,lcp,1.7635768303761576,0.12576493998262128,False
plagioclase,hand,t0529,932,22,1.0,False,1.2175082067064478,lcp,1.344018707792339,0.12651050108589112,False
plagioclase,hand,t0598,976,282,1.0,False,1.7161911288442704,olivine,1.8430065918539191,0.12681546300964874,False
lcp,hand,t0599,89,116,1.0,False,3.868328797676919,hcp,3.9953107177244642,0.12698192004754505,False
olivine,hand,t0434,116,67,1.0,False,1.1867665650430006,hcp,1.315065870106504,0.1282993050635035,False
plagioclase,hand,t0578,0,123,1.0,False,1.6521664915359273,lcp,1.7811730125005127,0.12900652096458542,False
hcp,hand,t0364,243,26,1.0,False,1.185875178054883,lcp,1.3154148269392971,0.12953964888441405,False
lcp,hand,t0436,94,181,1.0,False,1.3754785665715263,hcp,1.5053166582562856,0.12983809168475924,False
lcp,hand,t0364,99,206,1.0,False,0.89254122436023,plagioclase,1.022895548944333,0.130354324584103,False
plagioclase,hand,t0530,997,634,1.0,False,1.7250660782938836,olivine,1.8593487060307732,0.1342826277368896,False
bland,reassigned,t1320,3230305703,10,1.0,False,2.2237208503411194,junk,2.358334279389627,0.1346134290485077,False
plagioclase,hand,t0530,866,64,1.0,False,1.355211970233191,lcp,1.4938190332432026,0.13860706301001158,False
hcp,hand,t0290,0,4279,1.0,False,1.3850897664961332,plagioclase,1.5238063773345536,0.13871661083842035,False
olivine,hand,t0503,5,6105,1.0,False,1.5570844197938187,hcp,1.6977754535279115,0.14069103373409275,False
olivine,hand,t0364,127,203,1.0,False,0.5255848945110569,hcp,0.6663442816176081,0.14075938710655111,False
plagioclase,hand,t0294,39,17,1.0,False,1.7791623019440235,olivine,1.9204347180110084,0.14127241606698493,False
bland,reassigned,t1176,2488281780,259,1.0,False,3.7863358140488033,junk,3.9288359131561403,0.14250009910733707,False
hcp,hand,t0364,161,200,1.0,False,1.2645319694884525,lcp,1.4087147814973604,0.14418281200890792,False
hcp,hand,t0432,24,281,1.0,False,2.234989853013367,lcp,2.380621410490415,0.14563155747704792,False
hcp,hand,t0435,401,242,1.0,False,1.0126179379500602,plagioclase,1.1598182416098337,0.14720030365977355,False
olivine,hand,t0435,111,29,1.0,False,1.0471742511639213,hcp,1.194567456904446,0.14739320574052472,False
plagioclase,hand,t0528,787,91,1.0,False,1.0034157819163552,olivine,1.1508148985188777,0.14739911660252258,False
hcp,hand,t0433,283,15,1.0,False,5.158208477763133,olivine,5.306660640729983,0.1484521629668496,False
lcp,hand,t0531,182,791,1.0,False,1.0479039046335266,plagioclase,1.1971554252503023,0.1492515206167757,False
hcp,hand,t0645,6,1037,1.0,False,1.2362699251038785,plagioclase,1.3876072624550204,0.15133733735114197,False
olivine,hand,t0236,18,232,1.0,False,0.8550694766838964,hcp,1.006759094938398,0.15168961825450156,False
lcp,hand,t0601,92,25,1.0,False,1.1871211089296427,plagioclase,1.3391075364576603,0.1519864275280176,False
olivine,hand,t0435,339,10930,1.0,False,0.7232966764856879,hcp,0.8766296963994238,0.15333301991373594,False
hcp,hand,t0364,4,279,1.0,False,0.8805030976715724,plagioclase,1.0339428257039143,0.15343972803234185,False
hcp,hand,t0364,19,81,1.0,False,1.02417630625263,plagioclase,1.1796686188685555,0.15549231261592555,False
olivine,hand,t0364,203,101,1.0,False,1.2812055458629277,hcp,1.4371083122723554,0.15590276640942768,False
lcp,hand,t0437,10,50,1.0,False,1.090185996925104,plagioclase,1.2463201647419657,0.15613416781686174,False
hcp,hand,t0364,118,128,1.0,False,1.382321167077962,plagioclase,1.5394820407890282,0.15716087371106613,False
lcp,hand,t0365,1,385,1.0,False,1.1951705697822315,plagioclase,1.3525404875034515,0.15736991772122,False
plagioclase,hand,t0601,844,19,1.0,False,1.0964326645972213,olivine,1.2544406704010032,0.15800800580378183,False
hcp,hand,t0433,143,90,1.0,False,1.3439053421500438,lcp,1.5025427946489225,0.15863745249887873,False
junk,tag,t1105,3028043432,4,1.0,True,1.974158465475909,bland,2.1341249472434005,0.1599664817674915,False
hcp,hand,t0433,16,306,1.0,False,1.279796438206364,olivine,1.4401174613858958,0.16032102317953179,False
plagioclase,hand,t0531,879,320,1.0,False,1.3504673974108048,olivine,1.5140282872162831,0.16356088980547834,False
hcp,hand,t0364,43,27,1.0,False,1.358862168221103,lcp,1.5239128756199396,0.16505070739883654,False
olivine,hand,t0290,45,322,1.0,False,0.5699398175354436,plagioclase,0.7360740496480467,0.16613423211260303,False
plagioclase,hand,t0598,843,124,1.0,False,1.657182115617928,lcp,1.8253393927756676,0.16815727715773954,False
olivine,hand,t0433,60,142,1.0,False,1.5092996640480865,hcp,1.678033155731017,0.16873349168293061,False
hcp,hand,t0433,127,87,1.0,False,2.1310477561974155,lcp,2.299921233642676,0.1688734774452607,False
plagioclase,hand,t0601,992,44,1.0,False,1.0939308373266552,olivine,1.2638798211981952,0.16994898387154,False
lcp,hand,t0436,121,44,1.0,False,1.0634215754900442,plagioclase,1.233875408526059,0.1704538330360148,False
plagioclase,hand,t0506,32,21,1.0,False,1.1293213852968291,olivine,1.3004156081648508,0.17109422286802167,False
olivine,reassigned,t1250,1958412795,81,1.0,False,5.185992926864544,hcp,5.357439140042662,0.17144621317811826,False
olivine,confirmed,t1090,2382490442,5214,1.0,False,0.9137509465744522,hcp,1.0854852223462397,0.17173427577178746,False
plagioclase,hand,t0530,996,145,1.0,False,1.10931473702611,olivine,1.2830066604862689,0.17369192346015883,False
hcp,hand,t0434,136,1132,1.0,False,0.56122182358497,plagioclase,0.7354731834249227,0.17425135983995277,False
hcp,hand,t0436,62,56,1.0,False,0.9764307360595748,olivine,1.1513819662162204,0.1749512301566456,False
olivine,reassigned,t1250,77529362,57,1.0,False,6.247543710223556,hcp,6.423308575535943,0.1757648653123871,False
olivine,hand,t0435,45,168,1.0,False,0.9247260291378586,hcp,1.1012369090759033,0.1765108799380447,False
hcp,hand,t0433,49,70,1.0,False,0.9446843501686336,olivine,1.1225323428616791,0.17784799269304552,False
olivine,hand,t0236,106,584,1.0,False,1.4546834664386217,plagioclase,1.6338692917073445,0.17918582526872284,False
olivine,confirmed,t1250,2703670320,137,1.0,False,2.4132085642619967,hcp,2.592670734066626,0.17946216980462948,False
olivine,hand,t0432,69,12,1.0,False,0.7269219581956209,plagioclase,0.9069381133427373,0.18001615514711644,False
plagioclase,hand,t0505,66,8,1.0,True,0.8635770511143513,hcp,1.043946361885632,0.1803693107712806,False
hcp,hand,t0436,78,60,1.0,False,1.0213282445462266,olivine,1.2019311044182872,0.1806028598720606,False
olivine,hand,t0433,83,75,1.0,False,0.4906903571904505,hcp,0.6716902172030877,0.18099986001263724,False
hcp,hand,t0364,172,319,1.0,False,1.9603122113649085,lcp,2.1415860324038056,0.1812738210388971,False
hcp,hand,t0600,14,192,1.0,False,0.8489975007683522,plagioclase,1.0311650287374907,0.1821675279691385,False
olivine,hand,t0437,54,64,1.0,False,0.7208927760458094,hcp,0.903170883666502,0.18227810762069263,False
olivine,hand,t0433,111,395,1.0,False,2.082650669524715,hcp,2.26519683948391,0.18254616995919504,False
olivine,hand,t0435,307,77,1.0,False,2.5461432049151793,hcp,2.7296416778204446,0.18349847290526533,False
olivine,hand,t0435,93,68,1.0,False,1.3053888684482124,hcp,1.4889523023126885,0.18356343386447604,False
hcp,hand,t0433,15,230,1.0,False,1.2733436566596885,olivine,1.4571044395556816,0.18376078289599307,False
olivine,hand,t0506,68,42,1.0,False,1.3617999015275877,hcp,1.5457039109989257,0.183904009471338,False
lcp,hand,t0528,293,39,1.0,False,0.9954889137482545,plagioclase,1.1806320328055726,0.18514311905731806,False
junk,tag,t1176,3450056580,61,1.0,False,4.409465123152165,bland,4.594739731493693,0.18527460834152798,False
lcp,hand,t0363,8,46,1.0,False,0.941856011437129,plagioclase,1.1300080044510274,0.1881519930138984,False
lcp,hand,t0599,282,67,1.0,False,1.855651903304053,plagioclase,2.0440621022714422,0.1884101989673892,False
olivine,hand,t0290,50,127,1.0,False,1.1658226622070105,plagioclase,1.3562485495458942,0.19042588733888377,False
hcp,hand,t0434,180,65,1.0,False,1.1096731575636538,plagioclase,1.3006107619930833,0.19093760442942953,False
olivine,hand,t0240,44,89,1.0,False,0.6331740390451114,hcp,0.8244084796515837,0.19123444060647232,False
hcp,hand,t0433,21,198,1.0,False,1.2057174773805062,olivine,1.3976342393807286,0.19191676200022245,False
bland,reassigned,t1320,4241970370,49,0.5,False,1.8122559712685415,junk,2.0047752437666797,0.19251927249813816,False
lcp,hand,t0599,98,86,1.0,False,4.653000792122215,bland,4.8465939891762755,0.19359319705406008,False
plagioclase,hand,t0529,955,175,1.0,False,0.801411426460112,hcp,0.996254404582561,0.194842978122449,False
olivine,hand,t0431,25,1966,1.0,False,1.2534585986187778,hcp,1.449574582483273,0.19611598386449525,False
lcp,hand,t0600,289,2517,1.0,False,0.8794552349887486,plagioclase,1.0757786868941883,0.19632345190543976,False
plagioclase,hand,t0528,812,174,1.0,False,1.7642242932216725,olivine,1.9618169879235716,0.1975926947018991,False
olivine,hand,t0435,109,31,1.0,False,1.3166212796954728,hcp,1.5151177734417949,0.19849649374632206,False
plagioclase,hand,t0434,102,1966,1.0,False,0.6594355310529013,hcp,0.8580213377695225,0.19858580671662118,False
lcp,hand,t0437,4,31,1.0,False,1.5078267994853305,plagioclase,1.7072460543325796,0.1994192548472491,False
hcp,hand,t0433,39,107,1.0,False,2.3443377724121297,olivine,2.5477130428591837,0.20337527044705395,False
hcp,hand,t0436,82,467,1.0,False,0.7200845895201142,olivine,0.9234733753754434,0.20338878585532916,False
hcp,hand,t0364,47,20,1.0,False,0.9774119093763023,olivine,1.1811151977490726,0.2037032883727703,False
lcp,hand,t0505,24,14,1.0,False,1.2115491705720414,plagioclase,1.4153018654534495,0.20375269488140813,False
olivine,hand,t0433,86,37,1.0,False,0.88588106762833,hcp,1.0911366614064508,0.20525559377812086,False
hcp,hand,t0433,144,152,1.0,False,0.5129977679030275,olivine,0.7186625452697191,0.20566477736669153,False
alteration,tag,t1086,1791960523,14,0.75,False,2.0337022434072614,hcp,2.2404656474119866,0.20676340400472526,False
junk,tag,t1176,1821223264,13,1.0,False,4.0807247795245205,bland,4.287696509153874,0.20697172962935362,False
hcp,hand,t0359,20,621,1.0,False,1.3131253962826281,lcp,1.5227898855965545,0.20966448931392634,False
lcp,hand,t0238,2,1199,1.0,False,1.1434021019894052,plagioclase,1.3533358371336215,0.20993373514421632,False
plagioclase,hand,t0525,998,175,1.0,False,1.1314216942248383,olivine,1.3416396690725148,0.21021797484767646,False
olivine,hand,t0503,11,1899,1.0,False,1.528547879970656,hcp,1.7401397287948024,0.2115918488241464,False
olivine,reassigned,t1250,1863266752,76,1.0,False,5.757272182091415,hcp,5.969155816965141,0.2118836348737254,False
hcp,hand,t0506,80,15,1.0,False,1.3737794955779106,olivine,1.5857211245020026,0.21194162892409207,False
plagioclase,hand,t0600,883,62,1.0,False,0.9978732053898444,olivine,1.2103074812588226,0.21243427586897823,False
hcp,hand,t0433,58,36,1.0,False,4.187607740115959,olivine,4.402905979804254,0.21529823968829565,False
olivine,hand,t0434,142,72,1.0,False,1.6019035055373192,hcp,1.8172474371156326,0.21534393157831344,False
olivine,hand,t0434,64,162,1.0,False,0.7441213161829643,hcp,0.9595069629242556,0.21538564674129135,False
olivine,hand,t0505,8,24,1.0,False,1.3542283560301236,hcp,1.5702125479640279,0.21598419193390428,False
lcp,hand,t0437,42,150,1.0,False,1.5480110646920473,hcp,1.7642764433611346,0.21626537866908735,False
plagioclase,hand,t0530,873,191,1.0,False,1.488343409927015,olivine,1.7049105619097071,0.21656715198269216,False
plagioclase,hand,t0434,0,28,1.0,False,1.0204292465780609,lcp,1.2372143667385642,0.21678512016050333,False
olivine,reassigned,t1250,1870841499,71,0.5,False,5.2106841340325145,hcp,5.428212290532351,0.2175281564998368,False
hcp,hand,t0573,14,809,1.0,False,0.8605885158403317,olivine,1.0803565722343427,0.21976805639401098,False
hcp,hand,t0364,148,145,1.0,False,0.8925826309347619,olivine,1.1124293478689855,0.21984671693422364,False
olivine,reassigned,t1250,2053156135,2125,1.0,False,5.4412514949956785,hcp,5.6619050864989715,0.220653591503293,False
lcp,hand,t0434,186,28,1.0,False,1.053883776335568,plagioclase,1.2764286832071654,0.22254490687159745,False
hcp,hand,t0364,165,10351,1.0,False,0.5103570659859675,plagioclase,0.7330369598732273,0.22267989388725973,False
olivine,reassigned,t1250,1608581515,1,1.0,True,7.2574422395728835,hcp,7.480339248794042,0.22289700922115863,False
plagioclase,hand,t0530,826,191,1.0,False,1.4942113774249677,lcp,1.7174993026082788,0.2232879251833111,False
plagioclase,hand,t0601,808,369,1.0,False,1.1385315160442702,olivine,1.3643618034427027,0.22583028739843258,False
plagioclase,hand,t0237,42,349,1.0,False,1.5254147670315499,lcp,1.7528446811434109,0.22742991411186098,False
olivine,confirmed,t1371,2490875942,1275,1.0,False,1.4434949416311968,hcp,1.6721736768976105,0.2286787352664137,False
olivine,reassigned,t1250,1751952622,157,1.0,False,4.864316413566707,hcp,5.093039538754199,0.22872312518749194,False
hcp,hand,t0436,32,214,1.0,False,0.6305941339682025,plagioclase,0.8599305111365769,0.2293363771683744,False
plagioclase,hand,t0601,915,448,1.0,False,0.9449084447085493,olivine,1.1748559964395124,0.22994755173096315,False
hcp,hand,t0433,155,330,1.0,False,1.2281133466682457,plagioclase,1.4581787552030419,0.23006540853479618,False
olivine,hand,t0433,227,26,1.0,False,3.6924005770841237,hcp,3.9239841220317278,0.23158354494760403,False
olivine,hand,t0435,161,240,1.0,False,0.5751790090990545,hcp,0.8067724096684817,0.23159340056942723,False
hcp,hand,t0364,227,552,1.0,False,0.5314718007822251,olivine,0.7646520750228772,0.23318027424065213,False
hcp,hand,t0436,22,49,1.0,False,0.7396713550391669,plagioclase,0.9740385218097969,0.23436716677062996,False
hcp,hand,t0433,98,13,1.0,False,1.1736520593324133,plagioclase,1.4092469368508271,0.2355948775184138,False
lcp,hand,t0236,51,532,1.0,False,0.9219535698400824,plagioclase,1.1575853953374595,0.23563182549737716,False
plagioclase,hand,t0236,90,22,1.0,False,1.136302794801232,hcp,1.3732787081257114,0.23697591332447931,False
junk,tag,t1249,3141254570,35,1.0,False,1.8428190540908713,bland,2.080847210006464,0.2380281559155928,False
olivine,hand,t0237,23,139,1.0,False,2.7570296584202425,alteration,2.9960060509094424,0.23897639248919988,False
junk,tag,t1250,1252823036,30,1.0,False,7.819779086195954,bland,8.058933078850858,0.239153992654904,False
plagioclase,hand,t0525,810,77,1.0,False,1.2600603340201477,olivine,1.50041944755299,0.24035911353284223,False
olivine,hand,t0433,217,16,1.0,False,0.9785907276087416,hcp,1.219216468201444,0.24062574059270236,False
plagioclase,hand,t0602,909,34,1.0,False,1.6402121588587009,lcp,1.8812717022977523,0.24105954343905145,False
plagioclase,hand,t0601,881,99,1.0,False,0.9945276557889995,olivine,1.2358279153217369,0.24130025953273737,False
olivine,reassigned,t1322,572859420,52,1.0,False,5.9815541060122355,hcp,6.224519234844099,0.24296512883186328,False
olivine,reassigned,t1250,507235210,782,1.0,False,4.773259547500735,hcp,5.016292592009329,0.24303304450859375,False
bland,reassigned,t1375,910593292,247,1.0,False,3.2945297720750535,junk,3.537789943618716,0.24326017154366264,False
olivine,hand,t0361,2,44,1.0,False,1.3632865229089761,plagioclase,1.6067933638749192,0.2435068409659431,False
hcp,hand,t0364,136,700,1.0,False,0.8401099025996763,olivine,1.0842905718377767,0.24418066923810033,False
olivine,reassigned,t1250,629153878,17,1.0,False,5.983379949209629,hcp,6.228184285304607,0.24480433609497787,False
olivine,hand,t0434,50,195,1.0,False,0.7158184598764252,plagioclase,0.9607170720921521,0.24489861221572684,False
olivine,reassigned,t1250,3738271639,381,1.0,False,5.156681233467924,hcp,5.403301773086465,0.24662053961854102,False
olivine,reassigned,t1250,2130109301,421,1.0,False,5.249764094496087,hcp,5.496812982208135,0.24704888771204736,False
plagioclase,hand,t0525,778,129,1.0,False,1.1950408727501194,lcp,1.4442495289993522,0.24920865624923283,False
